"","name","forecast.wk","value","team","season","location","target","pred.type","bin.lwr","bin.upr.strict"
"7757","p(peak_week=13)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",13,14
"7758","p(peak_week=14)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",14,15
"7759","p(peak_week=15)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",15,16
"7760","p(peak_week=16)",32,0.7608,"baseline","2008/2009","iquitos","peakweek","bin",16,17
"7761","p(peak_week=17)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",17,18
"7762","p(peak_week=18)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",18,19
"7763","p(peak_week=19)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",19,20
"7764","p(peak_week=20)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",20,21
"7765","p(peak_week=21)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",21,22
"7766","p(peak_week=22)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",22,23
"7767","p(peak_week=23)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",23,24
"7768","p(peak_week=24)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",24,25
"7769","p(peak_week=25)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",25,26
"7770","p(peak_week=26)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",26,27
"7771","p(peak_week=27)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",27,28
"7772","p(peak_week=28)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",28,29
"7773","p(peak_week=29)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",29,30
"7774","p(peak_week=30)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",30,31
"7775","p(peak_week=31)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",31,32
"7776","p(peak_week=32)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",32,33
"7777","p(peak_week=33)",32,0.0289,"baseline","2008/2009","iquitos","peakweek","bin",33,34
"7778","p(peak_week=34)",32,0.0236,"baseline","2008/2009","iquitos","peakweek","bin",34,35
"7779","p(peak_week=35)",32,0.0737,"baseline","2008/2009","iquitos","peakweek","bin",35,36
"7780","p(peak_week=36)",32,0.0107,"baseline","2008/2009","iquitos","peakweek","bin",36,37
"7781","p(peak_week=37)",32,0.019,"baseline","2008/2009","iquitos","peakweek","bin",37,38
"7782","p(peak_week=38)",32,0.0052,"baseline","2008/2009","iquitos","peakweek","bin",38,39
"7783","p(peak_week=39)",32,0.0127,"baseline","2008/2009","iquitos","peakweek","bin",39,40
"7784","p(peak_week=40)",32,0.0179,"baseline","2008/2009","iquitos","peakweek","bin",40,41
"7785","p(peak_week=41)",32,0.0158,"baseline","2008/2009","iquitos","peakweek","bin",41,42
"7786","p(peak_week=42)",32,0.0025,"baseline","2008/2009","iquitos","peakweek","bin",42,43
"7787","p(peak_week=43)",32,0.0099,"baseline","2008/2009","iquitos","peakweek","bin",43,44
"7788","p(peak_week=44)",32,8e-04,"baseline","2008/2009","iquitos","peakweek","bin",44,45
"7789","p(peak_week=45)",32,0.0039,"baseline","2008/2009","iquitos","peakweek","bin",45,46
"7790","p(peak_week=46)",32,0.0048,"baseline","2008/2009","iquitos","peakweek","bin",46,47
"7791","p(peak_week=47)",32,0.003,"baseline","2008/2009","iquitos","peakweek","bin",47,48
"7792","p(peak_week=48)",32,0.0042,"baseline","2008/2009","iquitos","peakweek","bin",48,49
"7793","p(peak_week=49)",32,0.0013,"baseline","2008/2009","iquitos","peakweek","bin",49,50
"7794","p(peak_week=50)",32,0.0011,"baseline","2008/2009","iquitos","peakweek","bin",50,51
"7795","p(peak_week=51)",32,0,"baseline","2008/2009","iquitos","peakweek","bin",51,52
"7796","p(peak_week=52)",32,2e-04,"baseline","2008/2009","iquitos","peakweek","bin",52,53
"7797","point",36,16,"baseline","2008/2009","iquitos","peakweek","point",NA,NA
"7798","p(peak_week=1)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",1,2
"7799","p(peak_week=2)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",2,3
"7800","p(peak_week=3)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",3,4
"7801","p(peak_week=4)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",4,5
"7802","p(peak_week=5)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",5,6
"7803","p(peak_week=6)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",6,7
"7804","p(peak_week=7)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",7,8
"7805","p(peak_week=8)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",8,9
"7806","p(peak_week=9)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",9,10
"7807","p(peak_week=10)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",10,11
"7808","p(peak_week=11)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",11,12
"7809","p(peak_week=12)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",12,13
"7810","p(peak_week=13)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",13,14
"7811","p(peak_week=14)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",14,15
"7812","p(peak_week=15)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",15,16
"7813","p(peak_week=16)",36,0.9099,"baseline","2008/2009","iquitos","peakweek","bin",16,17
"7814","p(peak_week=17)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",17,18
"7815","p(peak_week=18)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",18,19
"7816","p(peak_week=19)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",19,20
"7817","p(peak_week=20)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",20,21
"7818","p(peak_week=21)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",21,22
"7819","p(peak_week=22)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",22,23
"7820","p(peak_week=23)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",23,24
"7821","p(peak_week=24)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",24,25
"7822","p(peak_week=25)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",25,26
"7823","p(peak_week=26)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",26,27
"7824","p(peak_week=27)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",27,28
"7825","p(peak_week=28)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",28,29
"7826","p(peak_week=29)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",29,30
"7827","p(peak_week=30)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",30,31
"7828","p(peak_week=31)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",31,32
"7829","p(peak_week=32)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",32,33
"7830","p(peak_week=33)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",33,34
"7831","p(peak_week=34)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",34,35
"7832","p(peak_week=35)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",35,36
"7833","p(peak_week=36)",36,0,"baseline","2008/2009","iquitos","peakweek","bin",36,37
"7834","p(peak_week=37)",36,0.0028,"baseline","2008/2009","iquitos","peakweek","bin",37,38
"7835","p(peak_week=38)",36,0.0032,"baseline","2008/2009","iquitos","peakweek","bin",38,39
"7836","p(peak_week=39)",36,0.0115,"baseline","2008/2009","iquitos","peakweek","bin",39,40
"7837","p(peak_week=40)",36,0.0177,"baseline","2008/2009","iquitos","peakweek","bin",40,41
"7838","p(peak_week=41)",36,0.0175,"baseline","2008/2009","iquitos","peakweek","bin",41,42
"7839","p(peak_week=42)",36,0.0026,"baseline","2008/2009","iquitos","peakweek","bin",42,43
"7840","p(peak_week=43)",36,0.0116,"baseline","2008/2009","iquitos","peakweek","bin",43,44
"7841","p(peak_week=44)",36,4e-04,"baseline","2008/2009","iquitos","peakweek","bin",44,45
"7842","p(peak_week=45)",36,0.005,"baseline","2008/2009","iquitos","peakweek","bin",45,46
"7843","p(peak_week=46)",36,0.0047,"baseline","2008/2009","iquitos","peakweek","bin",46,47
"7844","p(peak_week=47)",36,0.0036,"baseline","2008/2009","iquitos","peakweek","bin",47,48
"7845","p(peak_week=48)",36,0.0058,"baseline","2008/2009","iquitos","peakweek","bin",48,49
"7846","p(peak_week=49)",36,0.0022,"baseline","2008/2009","iquitos","peakweek","bin",49,50
"7847","p(peak_week=50)",36,0.001,"baseline","2008/2009","iquitos","peakweek","bin",50,51
"7848","p(peak_week=51)",36,1e-04,"baseline","2008/2009","iquitos","peakweek","bin",51,52
"7849","p(peak_week=52)",36,4e-04,"baseline","2008/2009","iquitos","peakweek","bin",52,53
"7850","point",40,16,"baseline","2008/2009","iquitos","peakweek","point",NA,NA
"7851","p(peak_week=1)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",1,2
"7852","p(peak_week=2)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",2,3
"7853","p(peak_week=3)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",3,4
"7854","p(peak_week=4)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",4,5
"7855","p(peak_week=5)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",5,6
"7856","p(peak_week=6)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",6,7
"7857","p(peak_week=7)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",7,8
"7858","p(peak_week=8)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",8,9
"7859","p(peak_week=9)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",9,10
"7860","p(peak_week=10)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",10,11
"7861","p(peak_week=11)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",11,12
"7862","p(peak_week=12)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",12,13
"7863","p(peak_week=13)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",13,14
"7864","p(peak_week=14)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",14,15
"7865","p(peak_week=15)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",15,16
"7866","p(peak_week=16)",40,0.9612,"baseline","2008/2009","iquitos","peakweek","bin",16,17
"7867","p(peak_week=17)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",17,18
"7868","p(peak_week=18)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",18,19
"7869","p(peak_week=19)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",19,20
"7870","p(peak_week=20)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",20,21
"7871","p(peak_week=21)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",21,22
"7872","p(peak_week=22)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",22,23
"7873","p(peak_week=23)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",23,24
"7874","p(peak_week=24)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",24,25
"7875","p(peak_week=25)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",25,26
"7876","p(peak_week=26)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",26,27
"7877","p(peak_week=27)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",27,28
"7878","p(peak_week=28)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",28,29
"7879","p(peak_week=29)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",29,30
"7880","p(peak_week=30)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",30,31
"7881","p(peak_week=31)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",31,32
"7882","p(peak_week=32)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",32,33
"7883","p(peak_week=33)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",33,34
"7884","p(peak_week=34)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",34,35
"7885","p(peak_week=35)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",35,36
"7886","p(peak_week=36)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",36,37
"7887","p(peak_week=37)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",37,38
"7888","p(peak_week=38)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",38,39
"7889","p(peak_week=39)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",39,40
"7890","p(peak_week=40)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",40,41
"7891","p(peak_week=41)",40,0.0037,"baseline","2008/2009","iquitos","peakweek","bin",41,42
"7892","p(peak_week=42)",40,0.0012,"baseline","2008/2009","iquitos","peakweek","bin",42,43
"7893","p(peak_week=43)",40,0.0101,"baseline","2008/2009","iquitos","peakweek","bin",43,44
"7894","p(peak_week=44)",40,8e-04,"baseline","2008/2009","iquitos","peakweek","bin",44,45
"7895","p(peak_week=45)",40,0.0052,"baseline","2008/2009","iquitos","peakweek","bin",45,46
"7896","p(peak_week=46)",40,0.0059,"baseline","2008/2009","iquitos","peakweek","bin",46,47
"7897","p(peak_week=47)",40,0.0024,"baseline","2008/2009","iquitos","peakweek","bin",47,48
"7898","p(peak_week=48)",40,0.006,"baseline","2008/2009","iquitos","peakweek","bin",48,49
"7899","p(peak_week=49)",40,0.0018,"baseline","2008/2009","iquitos","peakweek","bin",49,50
"7900","p(peak_week=50)",40,0.0014,"baseline","2008/2009","iquitos","peakweek","bin",50,51
"7901","p(peak_week=51)",40,0,"baseline","2008/2009","iquitos","peakweek","bin",51,52
"7902","p(peak_week=52)",40,3e-04,"baseline","2008/2009","iquitos","peakweek","bin",52,53
"7903","point",44,16,"baseline","2008/2009","iquitos","peakweek","point",NA,NA
"7904","p(peak_week=1)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",1,2
"7905","p(peak_week=2)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",2,3
"7906","p(peak_week=3)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",3,4
"7907","p(peak_week=4)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",4,5
"7908","p(peak_week=5)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",5,6
"7909","p(peak_week=6)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",6,7
"7910","p(peak_week=7)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",7,8
"7911","p(peak_week=8)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",8,9
"7912","p(peak_week=9)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",9,10
"7913","p(peak_week=10)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",10,11
"7914","p(peak_week=11)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",11,12
"7915","p(peak_week=12)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",12,13
"7916","p(peak_week=13)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",13,14
"7917","p(peak_week=14)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",14,15
"7918","p(peak_week=15)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",15,16
"7919","p(peak_week=16)",44,0.9837,"baseline","2008/2009","iquitos","peakweek","bin",16,17
"7920","p(peak_week=17)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",17,18
"7921","p(peak_week=18)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",18,19
"7922","p(peak_week=19)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",19,20
"7923","p(peak_week=20)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",20,21
"7924","p(peak_week=21)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",21,22
"7925","p(peak_week=22)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",22,23
"7926","p(peak_week=23)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",23,24
"7927","p(peak_week=24)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",24,25
"7928","p(peak_week=25)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",25,26
"7929","p(peak_week=26)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",26,27
"7930","p(peak_week=27)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",27,28
"7931","p(peak_week=28)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",28,29
"7932","p(peak_week=29)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",29,30
"7933","p(peak_week=30)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",30,31
"7934","p(peak_week=31)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",31,32
"7935","p(peak_week=32)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",32,33
"7936","p(peak_week=33)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",33,34
"7937","p(peak_week=34)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",34,35
"7938","p(peak_week=35)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",35,36
"7939","p(peak_week=36)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",36,37
"7940","p(peak_week=37)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",37,38
"7941","p(peak_week=38)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",38,39
"7942","p(peak_week=39)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",39,40
"7943","p(peak_week=40)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",40,41
"7944","p(peak_week=41)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",41,42
"7945","p(peak_week=42)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",42,43
"7946","p(peak_week=43)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",43,44
"7947","p(peak_week=44)",44,0,"baseline","2008/2009","iquitos","peakweek","bin",44,45
"7948","p(peak_week=45)",44,7e-04,"baseline","2008/2009","iquitos","peakweek","bin",45,46
"7949","p(peak_week=46)",44,0.0021,"baseline","2008/2009","iquitos","peakweek","bin",46,47
"7950","p(peak_week=47)",44,0.0032,"baseline","2008/2009","iquitos","peakweek","bin",47,48
"7951","p(peak_week=48)",44,0.0055,"baseline","2008/2009","iquitos","peakweek","bin",48,49
"7952","p(peak_week=49)",44,0.0021,"baseline","2008/2009","iquitos","peakweek","bin",49,50
"7953","p(peak_week=50)",44,0.0017,"baseline","2008/2009","iquitos","peakweek","bin",50,51
"7954","p(peak_week=51)",44,2e-04,"baseline","2008/2009","iquitos","peakweek","bin",51,52
"7955","p(peak_week=52)",44,8e-04,"baseline","2008/2009","iquitos","peakweek","bin",52,53
"7956","point",48,16,"baseline","2008/2009","iquitos","peakweek","point",NA,NA
"7957","p(peak_week=1)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",1,2
"7958","p(peak_week=2)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",2,3
"7959","p(peak_week=3)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",3,4
"7960","p(peak_week=4)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",4,5
"7961","p(peak_week=5)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",5,6
"7962","p(peak_week=6)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",6,7
"7963","p(peak_week=7)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",7,8
"7964","p(peak_week=8)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",8,9
"7965","p(peak_week=9)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",9,10
"7966","p(peak_week=10)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",10,11
"7967","p(peak_week=11)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",11,12
"7968","p(peak_week=12)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",12,13
"7969","p(peak_week=13)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",13,14
"7970","p(peak_week=14)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",14,15
"7971","p(peak_week=15)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",15,16
"7972","p(peak_week=16)",48,0.9999,"baseline","2008/2009","iquitos","peakweek","bin",16,17
"7973","p(peak_week=17)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",17,18
"7974","p(peak_week=18)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",18,19
"7975","p(peak_week=19)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",19,20
"7976","p(peak_week=20)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",20,21
"7977","p(peak_week=21)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",21,22
"7978","p(peak_week=22)",48,0,"baseline","2008/2009","iquitos","peakweek","bin",22,23
